Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
22.0,Male,33712.0,Yes,5.862512754110571,81.8,2,13.7,No,Yes,2.091971933637149,3.17,3.61,3.68,Year 2,Business,PhD,0
21.7,Female,25000.0,No,6.014080275266033,84.1,3,33.2,Yes,No,5.295158684032582,2.34,2.17,2.18,Year 4,Engineering,Bachelor,0
17.0,Male,25000.0,Yes,4.415562278831721,84.1,1,18.3,Yes,No,2.8777321274634478,3.2,3.1,3.14,Year 3,Engineering,Bachelor,0
20.7,Male,25000.0,Yes,5.440591408108371,80.9,0,11.5,Yes,No,2.6800410084612825,3.38,3.62,3.63,Year 3,Arts,PhD,0
19.0,Male,33887.0,Yes,6.320729613111467,73.1,1,8.6,No,No,6.647698292904277,1.37,1.21,1.2,Year 3,Engineering,Bachelor,0
19.4,Female,57115.0,Yes,5.339064388907625,83.6,1,33.6,No,Yes,5.912429871599675,3.58,3.95,3.99,Year 4,Engineering,PhD,0
22.2,Male,29039.0,Yes,4.336166957131303,89.1,2,31.6,No,No,6.635823830645909,2.54,2.85,2.84,Year 4,Business,High School,0
17.1,Male,59773.0,Yes,7.205039361281893,79.8,4,46.8,No,Yes,5.890445636139707,2.74,2.83,2.77,Year 2,Arts,Bachelor,1
21.6,Female,64299.0,No,4.22455475501964,89.0,4,39.0,Yes,No,8.269793417130524,0.85,0.84,0.82,Year 3,Arts,Master,0
22.1,Female,45085.0,Yes,7.0472409397639275,65.9,2,46.6,Yes,Yes,6.426407524833129,2.19,2.19,2.16,Year 4,Engineering,Master,1
23.2,Male,25000.0,Yes,7.069122298977038,71.1,1,18.7,No,No,6.1721802628363385,2.27,2.63,2.58,Year 4,Engineering,Bachelor,0
17.7,Female,31523.0,Yes,4.213348031434676,63.7,1,34.9,Yes,No,7.586233216960692,1.12,1.25,1.25,Year 1,Science,Bachelor,1
22.9,Female,27474.0,Yes,6.61601707592668,83.7,1,21.6,No,No,7.4545366935589605,0.55,0.59,0.59,Year 3,Business,Bachelor,1
21.2,Female,37905.0,Yes,4.743889833447663,96.0,1,35.7,No,No,5.173568403332217,1.86,1.37,1.38,Year 4,Arts,Bachelor,0
17.0,Female,30912.0,Yes,4.463870516936001,88.2,2,39.1,No,No,6.054081204059587,3.16,3.14,3.19,Year 4,Science,Bachelor,0
17.0,Female,31830.0,Yes,7.053026148453907,81.8,3,29.2,Yes,No,6.662876848940627,4.0,3.76,3.7,Year 2,Arts,High School,1
20.6,Female,38772.0,Yes,7.984109247462515,83.2,5,25.2,No,No,7.319454804740205,4.0,4.0,4.0,Year 4,Engineering,High School,0
22.2,Female,45136.0,Yes,3.654951426867708,84.8,4,8.8,Yes,Yes,8.749155082953264,0.39,0.54,0.5,Year 3,CS,Master,1
21.3,Female,28474.0,Yes,4.457613982176412,86.9,1,28.9,No,No,7.100049946393937,2.25,2.27,2.27,Year 2,Science,PhD,0
22.9,Female,54436.0,Yes,6.521057201941573,81.7,2,37.1,No,Yes,5.010177627829011,2.93,2.77,2.77,Year 1,Arts,High School,0
23.4,Male,35712.0,Yes,5.903511316025797,74.3,2,32.7,No,Yes,6.5041925677274905,2.8,2.45,2.45,Year 1,Arts,Bachelor,0
22.4,Male,25000.0,Yes,5.828671001383514,80.4,1,18.4,Yes,Yes,9.581139962986398,0.0,0.65,0.65,Year 3,Science,Bachelor,0
19.1,Male,37652.0,Yes,5.107713040283967,71.0,3,26.0,Yes,Yes,6.291275401196542,2.04,2.36,2.35,Year 3,Engineering,High School,0
21.4,Male,31977.0,Yes,2.9914142181135537,84.3,3,37.8,No,Yes,6.319676291836786,1.9,2.03,2.03,Year 1,Engineering,High School,0
20.8,Female,26213.0,Yes,2.4451036230116334,91.7,3,22.8,No,No,6.78317416449744,1.3,1.75,1.76,Year 3,CS,Bachelor,1
21.7,Male,25000.0,Yes,3.332366809965743,77.4,1,60.1,Yes,No,6.29938520328078,1.01,0.93,0.94,Year 2,CS,High School,1
21.9,Male,25000.0,Yes,4.926750433479559,82.3,0,61.3,Yes,No,6.931230066715608,0.41,0.17,0.16,Year 2,Science,High School,0
24.0,Female,25000.0,Yes,3.8459126611184478,60.8,4,40.7,No,No,8.253272999718748,0.0,0.0,0.0,Year 1,Science,High School,1
20.9,Male,25000.0,Yes,4.16599894786078,88.9,1,32.2,No,No,4.374409375926437,2.49,2.47,2.48,Year 2,Arts,High School,0
22.0,Male,25529.0,Yes,2.5774977486300847,86.8,1,24.7,No,Yes,5.800909097069456,0.31,0.05,0.03,Year 2,Arts,Bachelor,0
24.8,Male,54480.0,Yes,4.459694932319582,79.0,1,5.0,Yes,No,3.415891869000208,2.79,2.78,2.78,Year 3,CS,Bachelor,0
19.4,Female,25000.0,Yes,4.043213510423859,75.1,4,34.2,No,No,9.335638548232685,1.54,1.86,2.02,Year 4,CS,High School,0
21.2,Female,53275.0,Yes,4.143463109901859,87.4,1,16.9,No,Yes,6.810950578468729,1.25,0.93,0.92,Year 3,CS,High School,0
20.7,Female,49768.0,Yes,3.2033110339101696,77.6,3,9.2,No,No,7.0131835486653165,2.16,2.41,2.41,Year 3,Arts,Bachelor,1
20.5,Female,25000.0,Yes,5.167587083559443,90.4,1,20.0,No,No,3.3122523181640946,2.36,2.15,2.2,Year 3,Engineering,Bachelor,0
20.9,Female,44658.0,Yes,4.595362365097383,70.4,0,39.7,Yes,No,4.352957804470565,2.07,1.84,1.77,Year 2,Engineering,Master,0
18.6,Female,25000.0,Yes,2.0593624794295367,86.8,3,34.4,Yes,Yes,10.0,0.55,0.64,0.62,Year 4,Arts,High School,0
19.9,Female,59358.0,Yes,5.883008397708714,92.1,5,31.1,No,Yes,3.789593143119942,4.0,4.0,4.0,Year 4,Arts,High School,0
21.7,Male,31589.0,Yes,2.369353896920003,74.1,1,53.5,No,Yes,6.323742759524227,1.79,1.92,1.91,Year 4,Engineering,High School,0
21.0,Female,32445.0,Yes,5.45150886661974,71.0,4,54.9,No,No,8.369658058577908,1.42,1.96,1.84,Year 2,Arts,High School,0
21.7,Female,30258.0,Yes,4.425712313843509,94.1,0,23.8,No,No,3.675456678436677,1.23,1.38,1.33,Year 4,Arts,PhD,0
21.6,Male,25000.0,Yes,4.6045150415307425,83.0,2,12.8,No,No,7.054652299091669,0.94,0.84,0.84,Year 1,Business,Bachelor,1
20.2,Female,71135.0,Yes,2.686960536290516,79.1,2,30.8,Yes,No,3.9203665703869404,2.51,2.68,2.69,Year 3,Business,PhD,1
19.1,Female,30405.0,Yes,5.461573438784504,92.5,2,45.9,Yes,No,4.920124093656343,2.77,2.99,2.98,Year 4,Science,Bachelor,0
24.6,Female,25000.0,Yes,6.030968422764862,95.7,2,37.2,No,No,6.144784195733546,2.77,2.11,2.11,Year 1,Science,High School,0
22.9,Female,32257.0,Yes,5.767044565295098,83.6,0,39.5,Yes,Yes,4.500701744763709,3.18,3.11,3.07,Year 3,Engineering,Master,0
21.4,Female,32503.0,Yes,6.058727956486017,68.6,1,39.9,Yes,No,5.815665909296049,1.89,1.33,1.42,Year 4,Engineering,Bachelor,0
19.7,Male,38666.0,Yes,6.875193231082198,88.6,1,58.3,No,No,4.193717683167395,1.83,1.51,1.44,Year 4,Arts,High School,0
20.4,Female,25000.0,Yes,4.193270447310938,84.5,0,26.7,Yes,No,6.380956577764429,1.61,1.49,1.49,Year 1,CS,Master,0
19.3,Female,25000.0,Yes,4.9793174160699865,73.5,1,39.1,No,Yes,2.8365969087715097,3.28,2.69,2.7,Year 4,Science,High School,0
20.9,Female,25000.0,Yes,5.47976554172562,68.7,0,15.1,Yes,Yes,3.142802418926856,1.67,1.14,1.13,Year 4,Science,High School,0
22.4,Female,50803.0,Yes,5.547144977337527,88.4,4,25.0,No,Yes,7.009059324078711,1.96,2.38,2.39,Year 4,Science,Bachelor,0
21.4,Female,40117.0,Yes,4.516543966160905,88.2,2,25.5,No,No,3.2939625835962474,1.84,2.3,2.33,Year 3,Arts,High School,0
20.9,Female,47988.0,Yes,3.715334482299619,88.9,2,16.6,Yes,No,5.418426906588183,3.49,3.71,3.74,Year 3,Engineering,Bachelor,0
20.7,Female,121808.0,Yes,3.737062647390623,84.1,1,30.2,No,No,7.9471041668573825,2.17,2.47,2.49,Year 4,Business,Bachelor,0
22.5,Male,32787.0,Yes,4.958319764952941,87.4,2,27.2,Yes,No,5.240968335117931,4.0,4.0,3.96,Year 3,CS,High School,0
19.7,Male,25000.0,Yes,5.5661991463250615,77.2,3,40.0,No,No,6.663790288483792,1.51,1.51,1.59,Year 2,CS,Bachelor,0
20.4,Male,25000.0,Yes,4.997992445322662,74.9,1,33.0,No,No,5.880051450907364,2.03,2.67,2.67,Year 1,Business,Bachelor,0
21.7,Female,33554.0,Yes,1.818835117349407,90.3,2,13.9,Yes,No,5.0230264393743,2.35,2.75,2.66,Year 4,Science,Master,0
23.4,Female,80464.0,No,4.3012391817099225,84.1,2,36.5,Yes,No,9.130933320314815,0.68,0.17,0.15,Year 4,Engineering,High School,1
21.0,Male,25000.0,Yes,7.122707240925046,79.3,2,15.4,Yes,No,3.9706475824879655,4.0,4.0,4.0,Year 1,Arts,High School,0
23.4,Female,50214.0,No,3.9842942926639946,87.2,1,38.4,No,Yes,6.341882035960734,0.82,0.34,0.32,Year 2,CS,High School,0
21.1,Female,26944.0,Yes,5.472125488685812,77.3,0,5.0,No,No,6.24075773838451,1.37,1.44,1.41,Year 2,Science,High School,0
20.4,Male,32648.0,No,3.4553132958675654,75.5,2,21.3,Yes,No,6.918892943967663,1.9,1.75,1.75,Year 1,Science,Bachelor,0
20.5,Female,25000.0,Yes,7.652104011603219,81.9,4,35.3,No,No,6.809856658315933,2.3,2.45,2.44,Year 2,Arts,High School,0
20.2,Female,25000.0,Yes,3.675738829751013,72.0,1,25.7,No,No,8.769325144465409,0.0,0.0,0.0,Year 1,Business,Master,1
26.1,Male,33106.0,Yes,4.210837965236339,71.1,2,25.7,No,Yes,6.778336631590083,2.82,2.66,2.66,Year 1,CS,Bachelor,0
17.0,Female,76559.0,Yes,4.8795489138709796,66.8,0,33.1,No,No,7.163143408844805,1.1,1.34,1.23,Year 3,Engineering,PhD,1
19.2,Male,30646.0,Yes,6.064810739245318,91.6,2,61.3,Yes,No,6.534718599615096,3.83,3.48,3.49,Year 2,Science,Bachelor,0
22.8,Male,29866.0,Yes,2.972108704345793,89.0,1,26.0,No,Yes,6.791500305199503,2.33,2.14,2.16,Year 4,Business,High School,0
24.0,Male,25000.0,No,3.1543709152907846,78.5,0,38.4,No,No,3.722199435402881,2.69,2.42,2.52,Year 2,Arts,Bachelor,0
21.3,Female,28620.0,Yes,5.671589312600768,90.6,0,23.9,No,No,3.6964746537978694,3.64,3.61,3.59,Year 3,Science,High School,0
19.7,Female,25000.0,Yes,4.333753810080442,72.8,4,28.6,Yes,No,7.381448780962652,1.35,1.17,1.09,Year 4,Science,Bachelor,1
22.0,Male,33671.0,No,3.602426880029146,81.3,3,46.0,No,Yes,5.36120201887308,2.63,2.79,2.79,Year 1,Arts,High School,0
18.4,Male,25000.0,Yes,5.750240727123146,69.0,2,16.4,No,Yes,7.699162004129789,0.06,0.0,0.0,Year 3,Arts,Bachelor,1
22.4,Male,51733.0,Yes,5.827520950657899,86.2,2,37.1,No,Yes,6.791560137623203,1.51,1.38,1.38,Year 1,Engineering,Bachelor,0
22.3,Male,25000.0,Yes,4.569381964026922,97.4,2,24.1,Yes,No,7.09430114798096,2.11,2.42,2.45,Year 2,Engineering,Master,0
17.0,Male,76847.0,Yes,5.271627340175942,78.6,5,56.5,Yes,Yes,4.61975291435621,2.72,3.19,3.19,Year 1,Arts,High School,0
20.2,Male,25000.0,Yes,5.555981486676549,72.3,2,52.0,Yes,No,7.019984214867271,2.85,2.43,2.45,Year 4,Arts,Bachelor,0
18.9,Male,29604.0,Yes,4.708804936475076,88.9,0,28.3,Yes,Yes,5.288605321588828,3.7,3.93,3.95,Year 2,Business,High School,0
23.6,Male,31513.0,Yes,4.58341625723607,86.5,3,38.1,No,No,3.702827581061119,3.86,4.0,4.0,Year 2,Business,Bachelor,0
23.7,Female,25000.0,No,5.74666415233394,77.9,0,5.7,No,Yes,10.0,0.54,0.47,0.47,Year 1,Science,Bachelor,1
19.0,Female,40337.0,Yes,5.357954381190377,90.1,1,28.7,Yes,No,5.787025963363037,3.25,3.31,3.29,Year 2,Business,Master,0
25.6,Female,25000.0,Yes,7.1317881756683015,75.0,2,30.4,No,Yes,5.678750729938598,1.38,1.51,1.51,Year 1,Engineering,High School,1
19.6,Male,30317.0,Yes,3.690549752128601,94.1,4,36.5,No,Yes,7.467807595752766,1.42,1.79,1.75,Year 3,Business,Bachelor,1
21.0,Male,25000.0,Yes,6.792675373125594,71.2,3,27.6,No,Yes,1.7671719296221358,2.88,2.82,2.78,Year 4,Arts,Master,0
25.8,Female,36024.0,Yes,4.9659149309629464,80.0,2,43.4,Yes,Yes,8.978247369954277,0.45,0.33,0.31,Year 4,Arts,Master,1
22.8,Male,25000.0,Yes,6.37546058847596,89.9,2,25.3,Yes,Yes,6.9144862488801415,4.0,3.63,3.58,Year 2,Engineering,Master,1
19.1,Female,25000.0,Yes,5.948398289076481,83.9,3,34.4,No,No,4.597663294939366,1.46,2.08,2.08,Year 2,CS,Master,0
22.3,Male,49388.0,Yes,4.1689090639483615,90.7,1,50.0,Yes,Yes,6.825769863141636,1.66,1.71,1.75,Year 2,Business,Bachelor,0
20.5,Male,29198.0,Yes,5.936495348919075,80.4,2,42.7,Yes,No,7.040674645784549,0.57,0.52,0.51,Year 4,Business,Bachelor,1
17.8,Male,46991.0,Yes,5.061508225618704,68.1,0,37.2,Yes,No,5.673673717086127,2.63,3.22,3.24,Year 4,Science,High School,0
22.1,Female,36994.0,Yes,4.822453423797245,81.3,3,32.7,No,No,5.2842740030369795,2.89,3.07,3.09,Year 2,Science,High School,0
17.0,Male,25000.0,Yes,6.906259687865812,92.9,1,31.4,No,No,5.467824342136275,1.64,1.88,1.85,Year 3,Arts,High School,1
19.2,Male,27435.0,Yes,2.825656839473261,87.9,0,28.4,No,No,7.7341421417929395,1.23,0.75,0.88,Year 3,Science,High School,1
22.5,Male,25000.0,Yes,3.8610772022604083,93.9,3,21.7,No,No,6.91026285860334,1.95,2.1,2.1,Year 1,Business,High School,0
21.9,Male,67033.0,Yes,3.9304727110008413,78.0,1,29.3,Yes,No,4.561784669653502,0.0,0.0,0.0,Year 2,Arts,High School,1
20.3,Female,25000.0,Yes,3.8780658667324746,89.8,1,40.4,No,Yes,5.238565254713262,1.54,1.39,1.41,Year 2,Arts,Bachelor,1
17.1,Male,49961.0,Yes,3.634022351949979,86.8,0,22.2,Yes,No,5.317775431386028,0.77,0.43,0.43,Year 3,CS,PhD,0
20.7,Male,50368.0,Yes,5.059731073214458,83.3,4,23.6,Yes,No,8.254410690344363,1.31,1.22,1.22,Year 3,Arts,Master,1
21.5,Male,25000.0,No,6.360974222058337,85.6,2,23.3,No,Yes,6.129784734942259,3.6,3.65,3.59,Year 4,Science,Master,0
17.0,Female,25000.0,Yes,3.946823143979356,98.1,3,19.8,Yes,No,7.680479178522825,3.7,3.85,3.85,Year 1,Engineering,Master,0
21.5,Male,103823.0,Yes,4.967008323121373,63.7,2,46.4,Yes,Yes,4.413781972347434,2.48,2.54,2.51,Year 2,Science,Bachelor,0
20.9,Female,28050.0,Yes,5.371654678132549,82.3,3,42.0,Yes,No,4.939525756127635,2.65,2.83,2.82,Year 2,Arts,Bachelor,0
22.5,Female,25000.0,Yes,4.4596749003264815,91.3,2,29.2,No,No,6.245682527285105,2.45,3.16,3.11,Year 4,Science,High School,0
22.7,Female,79748.0,Yes,3.471125861761542,82.1,0,20.6,No,No,4.634205378638815,0.44,0.7,0.71,Year 2,Business,High School,1
17.0,Female,67228.0,Yes,3.6514278739539243,83.1,0,33.1,Yes,No,5.446279801158794,1.84,2.04,2.09,Year 3,Business,Master,1
19.1,Female,35780.0,Yes,4.133537731095484,72.1,2,34.0,No,No,4.7859914859818735,2.8,2.88,2.88,Year 1,Business,High School,0
17.5,Female,50918.0,Yes,4.028453305430397,82.1,2,40.4,No,No,5.523665324679038,4.0,4.0,4.0,Year 3,Arts,High School,0
19.0,Male,75470.0,Yes,6.702783535497309,80.2,3,27.5,No,No,5.802005124066832,1.14,0.89,0.87,Year 3,Business,High School,0
20.9,Female,34519.0,No,4.330926387311684,77.1,4,30.9,Yes,Yes,5.7832832232057685,2.88,3.68,3.69,Year 2,CS,Bachelor,1
22.4,Male,33550.0,Yes,5.694291146461782,84.8,1,39.4,No,No,5.875892111431938,1.39,1.54,1.61,Year 2,Science,Bachelor,0
21.4,Female,25000.0,Yes,4.028020940252652,80.5,0,40.4,No,Yes,2.1683225551574155,3.36,3.03,3.07,Year 4,Business,Bachelor,0
17.7,Female,25000.0,Yes,5.157593927771086,72.1,1,32.9,No,Yes,7.1742891847182095,2.51,2.83,2.83,Year 1,Business,PhD,0
17.0,Male,25000.0,Yes,5.340958273953617,95.3,3,36.1,Yes,Yes,6.533489235977121,2.61,2.85,2.84,Year 2,Arts,High School,0
18.5,Female,25000.0,Yes,5.660695760606681,76.9,2,33.7,No,No,5.8890483941870535,0.88,1.1,1.11,Year 2,CS,Bachelor,1
18.6,Female,25000.0,No,2.352292807240209,88.1,1,32.1,Yes,No,5.953630492410443,2.67,3.04,2.95,Year 2,Arts,Master,0
19.1,Female,30846.0,Yes,3.6097177859501963,78.6,1,22.9,Yes,No,4.6257905017366765,2.52,2.38,2.4,Year 3,Arts,Bachelor,0
20.7,Female,47855.0,Yes,4.076128471657318,84.6,2,43.7,No,No,4.6945681029762785,2.69,2.88,2.81,Year 4,Business,Bachelor,0
17.0,Male,25000.0,Yes,5.152890798425926,82.8,1,5.0,No,No,7.2218119839781805,1.49,1.41,1.34,Year 2,Business,Bachelor,0
24.2,Female,54507.0,No,5.797785435513164,70.0,3,31.8,No,No,7.046244261603005,3.16,3.44,3.4,Year 4,Engineering,High School,0
18.0,Female,25000.0,Yes,2.500631577492357,59.2,4,39.5,Yes,No,6.31801373872692,1.96,1.81,1.76,Year 3,Science,Bachelor,0
18.8,Female,25000.0,Yes,5.763585240375129,74.2,0,26.2,No,No,6.362366578058798,3.7,3.73,3.76,Year 4,Business,High School,0
20.9,Male,25000.0,Yes,5.557111287829118,79.3,3,43.0,Yes,No,6.228591841253845,2.33,2.94,2.94,Year 1,Engineering,Master,0
20.5,Female,40145.0,Yes,6.2958070915611755,86.0,4,11.6,No,No,5.626252658522333,1.29,1.31,1.39,Year 3,Science,Bachelor,1
19.8,Male,93103.0,Yes,4.385859495056964,86.5,3,30.2,No,No,7.4506297779470865,2.69,3.09,3.09,Year 1,Arts,Master,0
19.4,Female,53598.0,Yes,7.045384811166838,85.0,2,38.4,No,No,4.4888050560222394,2.19,2.38,2.37,Year 3,Arts,Master,0
21.8,Female,42879.0,Yes,5.490425876689698,80.4,1,21.9,No,No,8.716761735337013,1.19,1.43,1.51,Year 2,CS,Bachelor,1
19.3,Male,25000.0,Yes,3.197604909465987,100.0,4,25.3,Yes,No,6.9363693109642295,0.53,0.75,0.74,Year 3,Engineering,Bachelor,1
21.5,Male,49730.0,Yes,5.722838441301292,88.3,3,11.8,Yes,Yes,3.9008489818513956,3.34,3.24,3.16,Year 4,Arts,Bachelor,0
20.3,Female,27779.0,Yes,5.806432137174249,81.1,4,34.6,Yes,Yes,1.7984623895355412,4.0,4.0,3.95,Year 4,Science,Bachelor,0
26.7,Male,44185.0,Yes,6.533419626446669,82.4,2,46.0,No,Yes,5.042717570422779,2.26,2.25,2.14,Year 4,Business,Bachelor,0
19.7,Female,40836.0,Yes,4.250515764797502,74.7,1,5.0,Yes,No,7.26265073079117,1.3,1.41,1.44,Year 2,CS,Bachelor,0
17.4,Female,25000.0,Yes,5.150552010962126,64.8,1,32.9,No,No,5.408900520938536,2.63,3.02,3.02,Year 1,Business,PhD,0
21.3,Male,25000.0,Yes,9.213724666983381,100.0,0,50.5,Yes,No,6.2966059575078,3.89,3.53,3.51,Year 3,Business,High School,0
23.3,Female,25000.0,Yes,4.3592259611399475,79.1,1,33.0,Yes,Yes,3.51698472193844,2.88,3.19,3.17,Year 4,Engineering,Bachelor,0
19.6,Female,33220.0,Yes,2.30748894568221,82.0,1,43.2,No,No,8.589808356065351,0.0,0.63,0.55,Year 4,Arts,Bachelor,1
22.6,Male,38152.0,Yes,4.730771312817382,77.3,3,12.8,Yes,Yes,7.5733807159257305,2.9,2.86,2.91,Year 4,CS,Bachelor,0
18.4,Female,46141.0,Yes,5.356223265133862,85.6,1,32.3,No,No,6.99564399550279,3.01,2.81,2.75,Year 2,Science,Bachelor,0
17.0,Female,47406.0,Yes,4.0531063471043005,83.7,2,14.5,Yes,No,5.671901532747981,1.13,1.35,1.29,Year 2,Arts,Bachelor,0
22.4,Female,33068.0,Yes,7.788523848343058,61.3,4,9.0,No,No,5.3377681071180305,1.98,2.46,2.44,Year 3,Science,High School,1
17.0,Male,82299.0,Yes,3.984539032187337,78.7,2,43.1,No,No,6.691570354898198,0.87,0.89,0.92,Year 3,Science,Bachelor,1
24.9,Female,25000.0,Yes,4.644288372993071,77.7,1,36.4,Yes,No,5.527551068750442,2.8,2.85,2.95,Year 4,Engineering,Bachelor,0
17.0,Male,25000.0,Yes,4.576836091106384,79.9,3,32.1,No,No,7.777033704471514,2.36,2.14,2.18,Year 3,Business,Bachelor,0
24.8,Female,25000.0,Yes,5.244612979038452,79.4,1,18.9,Yes,Yes,8.37072097739316,1.86,2.25,2.25,Year 1,CS,Bachelor,0
20.2,Male,35532.0,Yes,6.159383429851664,67.8,1,45.8,No,Yes,7.2327211264361075,2.78,2.68,2.7,Year 4,Business,High School,0
20.9,Female,25000.0,Yes,2.5063022446834315,92.3,1,16.2,Yes,No,6.253172327670543,2.5,2.33,2.33,Year 1,Arts,Bachelor,0
20.1,Female,32912.0,Yes,6.139177160465815,71.6,2,25.8,No,No,5.351886750505872,1.1,1.21,1.25,Year 4,Arts,Bachelor,0
22.1,Female,28652.0,Yes,6.953557066087268,82.8,0,39.4,No,No,6.688699121254975,4.0,4.0,4.0,Year 4,Engineering,High School,0
17.0,Male,48346.0,Yes,6.6387818958287905,74.4,4,26.1,Yes,No,4.758840048867554,2.67,2.53,2.46,Year 3,CS,Master,0
18.5,Female,25000.0,Yes,4.907725015854286,77.6,0,20.7,Yes,Yes,9.342457452832369,2.82,3.73,3.76,Year 3,CS,Bachelor,0
20.6,Male,37453.0,No,5.362016083287232,81.4,2,25.3,Yes,No,4.593123293621214,2.89,2.87,2.87,Year 1,Engineering,Master,0
18.7,Female,25000.0,Yes,5.000599068887078,84.9,1,44.3,No,Yes,4.852007947324703,0.0,0.07,0.13,Year 2,Engineering,Bachelor,1
20.1,Female,25000.0,Yes,3.4318614093050765,75.9,0,37.2,No,Yes,4.937057141810267,2.75,3.01,2.97,Year 2,Business,Bachelor,0
23.0,Male,25000.0,Yes,4.784083107567797,79.7,1,26.6,Yes,No,6.882145180470021,3.06,2.88,2.88,Year 1,Science,Bachelor,0
23.6,Male,55335.0,Yes,5.672291619609529,72.8,4,28.5,Yes,Yes,3.758905885702979,3.89,3.55,3.55,Year 1,Arts,Bachelor,0
22.3,Female,25000.0,Yes,5.777813101311169,64.6,3,33.6,Yes,No,9.685542037556708,1.48,1.1,1.1,Year 1,Science,Bachelor,1
23.6,Female,25000.0,Yes,5.2161409594780785,79.2,3,5.6,Yes,No,4.256160434833427,1.7,1.52,1.49,Year 2,Science,Master,0
18.8,Male,44217.0,Yes,4.266527680844996,68.0,3,34.9,No,Yes,7.418072156702199,2.59,2.76,2.73,Year 2,Science,High School,0
17.5,Female,111450.0,Yes,5.301903130170598,79.8,3,33.5,No,No,10.0,1.11,1.12,1.11,Year 2,Arts,High School,1
19.1,Female,33260.0,Yes,7.514979051303316,80.0,1,31.9,No,No,3.354554629554441,2.43,2.44,2.44,Year 1,Engineering,Bachelor,1
19.4,Male,46932.0,Yes,3.887027206039037,86.1,2,36.0,No,Yes,7.5536817682125,3.41,3.56,3.56,Year 2,Arts,High School,1
23.2,Female,42410.0,Yes,5.213209242722229,76.0,2,36.1,No,No,6.348672404471164,1.9,1.14,1.19,Year 2,Arts,Bachelor,1
21.9,Female,25000.0,No,5.870537497694778,74.6,3,19.1,Yes,No,4.679530054185244,2.92,3.38,3.41,Year 4,Engineering,Bachelor,0
19.2,Female,25000.0,Yes,5.998122271039679,78.4,3,29.5,No,Yes,8.237574937161392,3.21,3.58,3.55,Year 4,CS,Master,0
22.9,Female,56930.0,Yes,3.6374464634437675,84.3,2,39.8,No,Yes,5.0668118483975375,3.76,3.87,3.83,Year 4,Science,Bachelor,0
18.6,Male,25000.0,Yes,5.348401869493066,92.7,1,19.5,Yes,No,6.23430181553796,3.75,3.46,3.47,Year 3,Business,Master,0
17.3,Male,51430.0,Yes,5.9684433306916125,83.1,2,18.7,Yes,No,5.109752666254355,1.22,0.98,0.9,Year 4,Arts,High School,0
17.6,Female,32480.0,Yes,3.7216683178784677,89.2,1,36.6,No,No,6.415682200650032,2.53,2.55,2.57,Year 3,Arts,High School,0
22.1,Female,25000.0,Yes,5.731585374320184,70.0,2,13.1,Yes,No,6.234620425424763,2.55,2.95,2.9,Year 2,Science,Bachelor,0
17.5,Male,27621.0,Yes,3.2274240217677104,68.9,1,42.0,No,Yes,2.9791525435561153,1.69,1.45,1.47,Year 3,Science,High School,0
22.3,Female,36036.0,No,6.994232879961941,69.3,3,24.2,No,No,10.0,0.1,0.11,0.13,Year 3,Science,Bachelor,1
24.5,Female,25404.0,Yes,4.718148302997551,91.3,1,37.0,Yes,No,9.361215345530844,2.18,1.79,1.79,Year 1,CS,Master,1
23.0,Male,36758.0,Yes,6.462707131539706,69.3,0,6.5,No,No,4.219123086380149,2.92,2.72,2.66,Year 4,CS,Bachelor,0
22.7,Male,29278.0,Yes,3.387410143412697,96.5,2,17.1,Yes,Yes,7.210186814215942,2.21,1.19,1.22,Year 3,CS,Bachelor,0
22.6,Male,25000.0,Yes,5.484909116118833,85.0,1,45.7,Yes,Yes,5.832405154984385,2.03,1.75,1.74,Year 4,Business,Bachelor,0
20.9,Female,25000.0,Yes,3.0986321678953144,86.2,1,27.9,No,No,6.8611161551484665,1.68,1.61,1.61,Year 3,Science,Bachelor,0
23.7,Female,25000.0,Yes,2.3337257779644203,90.4,5,35.0,No,No,6.1467792985905465,0.79,0.83,0.83,Year 1,Engineering,High School,1
23.1,Female,82493.0,Yes,3.2098059968544606,83.8,0,44.3,Yes,No,5.835661120024316,3.88,4.0,3.9,Year 4,Business,High School,0
22.5,Male,37379.0,Yes,4.521046512738376,85.5,2,53.5,No,Yes,7.719699455752688,1.23,1.87,1.88,Year 3,CS,Bachelor,0
23.0,Female,25000.0,No,4.0601312114446575,76.4,0,30.9,No,Yes,3.6198044001392793,2.6,2.36,2.49,Year 2,Business,High School,0
18.7,Female,44468.0,Yes,4.902246373907111,86.1,0,40.3,Yes,No,6.784473796790517,1.39,1.38,1.38,Year 2,Business,High School,1
18.8,Female,25000.0,Yes,4.23521487135395,88.4,2,31.4,No,No,7.373677993734018,1.46,1.36,1.36,Year 1,Business,High School,0
21.2,Male,25000.0,Yes,4.910563796627483,65.7,2,43.5,Yes,Yes,4.921447275818372,3.03,3.74,3.77,Year 4,Science,Bachelor,0
20.5,Male,25000.0,Yes,5.924150790220625,82.1,1,9.7,No,No,6.540084976920449,1.7,1.74,1.67,Year 3,Arts,Bachelor,0
